appid,Game_Name,Tags,month,Avg. Players,Gain,% Gain,Peak Players,patch_count
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2021-06,185.69,-3.51,-1.86%,336,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2021-05,189.2,-26.41,-12.25%,364,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2021-04,215.61,-6.03,-2.72%,413,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2021-03,221.64,-45.43,-17.01%,412,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2021-02,267.07,22.29,+9.11%,461,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2021-01,244.78,24.19,+10.96%,453,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-12,220.59,5.00,+2.32%,433,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-11,215.59,10.10,+4.92%,399,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-10,205.49,-2.13,-1.03%,387,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-09,207.61,-23.58,-10.20%,419,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-08,231.2,-19.74,-7.87%,419,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-07,250.94,-6.57,-2.55%,408,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-06,257.51,-35.71,-12.18%,449,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-05,293.22,-23.58,-7.44%,544,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-04,316.8,71.46,+29.12%,542,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-03,245.34,-5.89,-2.34%,497,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-02,251.23,-39.71,-13.65%,461,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2020-01,290.94,51.13,+21.32%,538,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-12,239.81,18.86,+8.54%,482,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-11,220.95,16.29,+7.96%,450,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-10,204.66,-33.18,-13.95%,401,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-09,237.84,-32.79,-12.12%,438,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-08,270.62,3.64,+1.37%,505,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-07,266.98,23.20,+9.52%,533,1
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-06,243.78,-1.17,-0.48%,460,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-05,244.95,-24.37,-9.05%,439,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-04,269.31,-35.12,-11.54%,528,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-03,304.43,-39.38,-11.45%,609,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-02,343.81,-36.91,-9.69%,619,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2019-01,380.72,106.71,+38.94%,789,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-12,274.01,34.03,+14.18%,598,2
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-11,239.98,-15.09,-5.92%,470,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-10,255.07,-32.00,-11.15%,502,2
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-09,287.07,29.95,+11.65%,567,1
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-08,257.13,-28.71,-10.04%,501,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-07,285.84,-54.69,-16.06%,528,1
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-06,340.53,-5.31,-1.53%,596,2
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-05,345.84,-22.16,-6.02%,604,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-04,368.0,-108.74,-22.81%,707,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-03,476.74,27.04,+6.01%,885,4
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-02,449.7,-136.72,-23.31%,898,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2018-01,586.42,115.25,+24.46%,1018,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-12,471.17,88.36,+23.08%,982,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-11,382.82,27.09,+7.61%,733,4
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-10,355.73,34.65,+10.79%,752,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-09,321.08,-28.19,-8.07%,680,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-08,349.27,-49.82,-12.48%,653,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-07,399.08,-24.42,-5.77%,777,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-06,423.51,28.09,+7.10%,764,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-05,395.42,-74.38,-15.83%,790,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-04,469.8,15.17,+3.34%,960,2
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-03,454.63,-90.09,-16.54%,868,2
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-02,544.72,-88.44,-13.97%,1241,2
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2017-01,633.16,79.00,+14.26%,1226,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-12,554.16,-30.22,-5.17%,1179,6
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-11,584.38,3.62,+0.62%,1177,4
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-10,580.76,100.20,+20.85%,1176,8
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-09,480.56,-32.65,-6.36%,1001,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-08,513.21,12.13,+2.42%,964,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-07,501.09,-51.08,-9.25%,908,4
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-06,552.17,-56.13,-9.23%,1091,2
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-05,608.3,-76.45,-11.17%,1275,4
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-04,684.75,-57.67,-7.77%,1388,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-03,742.42,-60.86,-7.58%,1511,4
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-02,803.28,37.97,+4.96%,1576,0
212070,Star Conflict,"Online Co-Op, Free to Play, Space Sim, Open World, Massively Multiplayer, Action, PvE, Trading, Sandbox, Shooter, Flight, Crafting, 3D, Choose Your Own Adventure, RPG, Third Person, Sci-fi, Atmospheric, Science, Aliens",2016-01,765.31,290.05,+61.03%,1722,0
